ID,正式名称,正式名称（フリガナ）,所在地,所在地座標（緯度）,所在地座標（経度）,案内用ホームページアドレス
2711270003510,医療法人　社団丸山会　八戸の里病院,イリョウホウジンシャダンマルヤマカイヤエノサトビョウイン,大阪府東大阪市下小阪３－１６－１４,34.660652,135.588268,http://www.yaenosatohp.or.jp
2711270003520,医療法人宝持会池田病院,イリョウホウジンホウジカイイケダビョウイン,大阪府東大阪市宝持１丁目９番２８号,34.656097,135.58888,https://ikeda-hospital.com
2711270003540,社会福祉法人天心会小阪病院,シャカイフクシホウジンテンシンカイコサカビョウイン,大阪府東大阪市永和２丁目７番３０号,34.662319,135.574325,http://www@kosaka-ten.or.jp
2711270003550,医療法人康生会弥刀中央病院,イリョウホウジンコウセイカイミトチュウオウビョウイン,大阪府東大阪市友井３－２－１３,34.642071,135.584603,http://mitohp.jp/
2711270003560,医療福祉生活協同組合おおさか　東大阪生協病院,イリョウフクシセイカツキョウドウクミアイオオサカ　ヒガシオオサカセイキョウビョウイン,大阪府東大阪市長瀬町１丁目７番７号,34.650931,135.576298,https://higasiosaka-hp.com/
2711270003580,医療法人仁風会牧野病院,イリョウホウジンジンプウカイマキノビョウイン,大阪府東大阪市太平寺１丁目９番２６号,34.656819,135.566937,http://www.makino-hosp.jp
2711270003600,医療法人孟仁会　東大阪山路病院,イリョウホウジンモウジンカイヒガシオオサカヤマジビョウイン,大阪府東大阪市稲葉１－７－５,34.670735,135.613599,http://www.yamajireha.wix.com/yamaji-hp
2711270003620,医療法人　寿山会　喜馬病院,イリョウホウジン　ジュザンカイ　キバビョウイン,大阪府東大阪市岩田町４丁目２番８号,34.66443,135.6091,http://www.juzankai.com
2711270003640,医療法人河内友紘会　河内総合病院,イリョウホウジンカワチユウコウカイカワチソウゴウビョウイン,大阪府東大阪市横枕１番３１号,34.67929,135.607877,http://kawati.or.jp
2711270003670,医療法人藤井会石切生喜病院,イリョウホウジンフジイカイイシキリセイキビョウイン,大阪府東大阪市弥生町１８－２８,34.678374,135.635014,https://www.ishikiriseiki.or.jp/
2711270003680,医療法人藤井会　枚岡病院,イリョウホウジンフジイカイ　ヒラオカビョウイン,大阪府東大阪市出雲井本町３番２５号,34.66943,135.646235,http://hiraokahosp.com/
2711270003690,医療法人恵生会恵生会病院,イリョウホウジンケイセイカイケイセイカイビョウイン,大阪府東大阪市鷹殿町２０番２９号,34.669652,135.634903,https://www.keiseikai.or.jp
2711270003710,医療法人渡辺会渡辺病院,イリョウホウジンワタナベカイワタナベビョウイン,大阪府東大阪市四条町５－２,34.659431,135.641764,http://www.watanabe-kai.or.jp/
2711270003720,社会医療法人若弘会若草第一病院,シャカイイリョウホウジンワカコウカイワカクサダイイチビョウイン,大阪府東大阪市若草町１－６,34.661042,135.634348,https://www.wakakoukai.or.jp/daiichi/
2711270003740,医療法人敬寿会　吉村病院,イリョウホウジンケイジュカイ　ヨシムラビョウイン,大阪府松原市別所７丁目５番３号,34.591909,135.563885,http://www.yosimurahp.com/
2711270003750,医療法人邦英会寺下病院,イリョウホウジン　ホウエイカイ　テラシタビョウイン,大阪府松原市岡７－１９１－１,34.561996,135.55072,
2711270003770,阪南中央病院,ハンナンチュウオウビョウイン,大阪府松原市南新町３－３－２８,34.574411,135.536388,https://www.hannan-chuo-hsp.or.jp
2711270003780,医療法人徳洲会松原徳洲会病院,イリョウホウジントクシュウカイマツバラトクシュウカイビョウイン,大阪府松原市天美東７－１３－２６,34.588381,135.536137,http://www.tokushukai.or.jp/hsp/matsubara/index.html
2711270003820,社会医療法人　垣谷会　明治橋病院,シャカイイリョウホウジン　カキヤカイ　メイジバシビョウイン,大阪府松原市三宅西１－３５８－３,34.584549,135.550025,http://www.meijibashi.or.jp
2711270003850,八尾こころのホスピタル,ヤオココロノホスピタル,大阪府八尾市天王寺屋６－５９,34.602159,135.616019,http://www.yaokokoro-hp.jp
2711270003860,医療法人仁悠会辻野病院,イリョウホウジンジンユウカイツジノビョウイン,大阪府八尾市志紀町南１－８６,34.59666,135.618074,http://jinyuukai.or.jp/tsujino
2711270003870,医真会八尾総合病院,イシンカイヤオソウゴウビョウイン,大阪府八尾市沼１－４１,34.588744,135.601021,https://www.ishinkai.or.jp/
2711270003890,八尾市立病院,ヤオシリツビョウイン,大阪府八尾市龍華町１丁目３番１号,34.620712,135.587159,https://www.hospital.yao.osaka.jp
2711270003910,医療法人貴医会　貴島中央病院,イリョウホウジンキイカイ　キシマチュウオウビョウイン,大阪府八尾市松山町１－４－１１,34.622101,135.604547,http://www.kishima.or.jp/
2711270003940,八尾はぁとふる病院,ヤオハァトフルビョウイン,大阪府八尾市美園町２丁目１８番１,34.640238,135.595352,http://www.heartful-health.or.jp
2711270003950,医療法人貴島会貴島病院本院,イリョウホウジンキシマカイキシマビョウインホンイン,大阪府八尾市楽音寺３－３３,34.642711,135.637876,http://www.noble.or.jp/
2711270003970,市立柏原病院,シリツカシワラビョウイン,大阪府柏原市法善寺１－７－９,34.592299,135.624991,http://www.hospital-kashiwara-osaka.jp
2711270004000,医療法人養心会国分病院,イリョウホウジンヨウシンカイコクブビョウイン,大阪府柏原市旭ヶ丘４－６７２,34.554998,135.64488,http://www.kokubu-byouin.jp
2711270004020,医療法人ラポール会青山病院,イリョウホウジンラポールカイアオヤマビョウイン,大阪府藤井寺市野中４－１６－２５,34.556164,135.598967,https://www.aoyama-med.gr.jp/medical-rapport/aoyama-hospital/
2711270004030,医療法人医仁会藤本病院,イリョウホウジンイジンカイフジモトビョウイン,大阪府羽曳野市誉田三丁目１５番２７号,34.557886,135.607438,https://www.ijinkai-f.or.jp/
2711270004040,医療法人春秋会城山病院,イリョウホウジンシュンジュウカイシロヤマビョウイン,大阪府羽曳野市はびきの２丁目８番１号,34.548748,135.593551,http://www.shiroyama-hsp.or.jp
2711270004050,運動器ケア　しまだ病院,ウンドウキケア　シマダビョウイン,大阪府羽曳野市樫山１００－１,34.55833,135.579302,http://www.heartful-health.or.jp
2711270004060,医療法人愛幸会天仁病院,イリョウホウジンアイコウカイテンジンビョウイン,大阪府羽曳野市伊賀１１－１,34.556302,135.580968,http://www.tenjin-hospital.jp/
2711270004070,丹比荘病院,タンピソウビョウイン,大阪府羽曳野市野１６４－１,34.560802,135.570774,http://www.tanpisou-hosp.or.jp
2711270004080,医療法人昌円会高村病院,イリョウホウジンショウエンカイタカムラビョウイン,大阪府羽曳野市恵我之荘３－１－３,34.577106,135.573301,http://www.shouenkai.or.jp/
2711270004090,地方独立行政法人　大阪府立病院機構　大阪はびきの医療センター,チホウドクリツギョウセイホウジン　オオサカフリツビョウインキコウ　オオサカハビキノイリョウセンター,大阪府羽曳野市はびきの３丁目７－１,34.548664,135.590246,https://www.ra.opho.jp/about/access/
2711270004100,富田林田中病院,トンダバヤシタナカビョウイン,大阪府富田林市旭ヶ丘町９５８,34.522973,135.605246,http://tondabayashi-tanakabyouin.com
2711270004110,医療法人正清会金剛病院,イリョウホウジン　セイセイカイ　コンゴウビョウイン,大阪府富田林市寿町１－６－１０,34.497726,135.593942,https://www.seiseikai-hp.jp/
2711270004120,すくよか,スクヨカ,大阪府富田林市甘南備２１６番地,34.450758,135.59425,http://www.sfj-osaka.net/06sukuyoka/
2711270004130,一般財団法人成研会　結のぞみ病院,イッパンザイダンホウジンセイケンカイ　ユイノゾミビョウイン,大阪府富田林市伏見堂９５,34.472256,135.580472,http://www.yuinozomi-hospital.jp
2711270004150,四天王寺和らぎ苑,シテンノウジヤワラギエン,大阪府富田林市向陽台１－３－２１,34.504391,135.583582,https://yawaragien.shitennoji-fukushi.jp/
2711270004160,医療法人　宝生会　ＰＬ病院,イリョウホウジン　ホウショウカイ　ピーエルビョウイン,大阪府富田林市新堂２２０４番地,34.509724,135.587387,https://www.plhospital.or.jp/
2711270004170,医療法人博我会滝谷病院,イリョウホウジンハクガカイタキタニビョウイン,大阪府河内長野市松ケ丘中町１４５３,34.477727,135.558918,https://takitani-hp.jp
2711270004180,医療法人孝仁会　澤田病院,イリョウホウジンコウジンカイ　サワダビョウイン,大阪府河内長野市長野町７－１１,34.449508,135.571529,http://www.sawada-hp2.com/
2711270004190,医療法人生登会寺元記念病院,イリョウホウジンセイトカイテラモトキネンビョウイン,大阪府河内長野市古野町４－１１,34.45573,135.569557,http://www.teramoto.or.jp/
2711270004230,老寿やすらぎ病院,ロウジュヤスラギビョウイン,大阪府河内長野市小山田町３７９－５,34.452313,135.553975,http://www.roujyu.jp/
2711270004240,独立行政法人国立病院機構大阪南医療センター,ドクリツギョウセイホウジンコクリツビョウインキコウオオサカミナミイリョウセンター,大阪府河内長野市木戸東町２－１,34.472089,135.571862,http://osakaminami.hosp.go.jp/
2711270004250,医療法人暁美会田中病院,イリョウホウジンアケミカイタナカビョウイン,大阪府堺市美原区黒山３９－１０,34.542081,135.562276,https://www.mihara-tanaka.or.jp/
2711270004260,医療法人好寿会　美原病院,ミハラビョウイン,大阪府堺市美原区今井３８０,34.555941,135.55111,http://www.mihara-hp.com
2711270004270,医療法人恒昭会　青葉丘病院,イリョウホウジンコウショウカイアオバオカビョウイン,大阪府大阪狭山市東池尻１丁目２１９８番１,34.507502,135.558695,http://www.koshokai.or.jp/aobaoka/
2711270004280,社会医療法人さくら会　さくら会病院,シャカイイリョウホウジンサクラカイ　サクラカイビョウイン,大阪府大阪狭山市半田５－２６１０－１,34.498086,135.553307,https://www.sakurak.jp/
